id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49858995,Quarto  mobiliado com mezanino/casa em Botafogo,30241712,Marcia,,Botafogo,-22.95444,-43.18923,Private room,80,5,0,,,1,364,0,
49860088,CONDOMINIO BARRA INN COM EXCELENTE LOCALIZAÇÃO,102644736,Oswaldo Bruno,,Barra da Tijuca,-23.00681,-43.32853,Entire home/apt,260,3,5,2021-10-12,0.99,1,73,5,
49860650,"Apto completo, condomínio residencial, piscina.",402115204,Maria Isabel Correia,,Campo Grande,-22.8777,-43.5627,Entire home/apt,162,1,2,2021-09-08,0.71,1,350,2,
49861375,Fantastic Penthouse With Jacuzzy and Ocean View,402120951,Juan,,Copacabana,-22.96498,-43.17542,Entire home/apt,561,2,1,2021-10-12,1,1,66,1,
49871156,Casa vermelha - quarto  inteiro privado com vista,383534368,Matheus,,Catete,-22.92452,-43.18142,Private room,105,2,0,,,1,88,0,
49872660,Melhor localização de Ipanema.,22860550,Oliver,,Ipanema,-22.98231,-43.20323,Entire home/apt,199,3,0,,,3,24,0,
49873575,Apartamento frontal mar todo automatizado na barra,131091992,Matheus,,Barra da Tijuca,-23.01069,-43.3283,Entire home/apt,850,1,0,,,1,90,0,
49875082,A melhor localização de Copacabana,402193378,Damiana Lucia,,Copacabana,-22.97374,-43.18789,Entire home/apt,150,5,0,,,1,26,0,
49876889,"Omar do Rio - JG 42/701: Modern 1BDR, 240mbps Internet, Smart TV, Retro VideoGame + Alexa (EchoDot), next to the Metro, 200 meters from Ipanema Beach and 500 meters from Copacabana Beach",6000862,Omar Do Rio,,Ipanema,-22.98508,-43.19793,Entire home/apt,359,1,8,2021-09-29,2.12,79,335,8,
49880057,Apartamento Pontal Beach Resort,399982107,Cristiane,,Recreio dos Bandeirantes,-23.03219,-43.47233,Entire home/apt,290,10,0,,,1,354,0,
49886896,Omar do Rio - VP 318/310: Elegant 2BDRs 300m from Ipanema Beach close to the subway + 240mbps Internet and Smart TV,6000862,Omar Do Rio,,Ipanema,-22.98465,-43.20535,Entire home/apt,448,1,14,2021-08-24,2.96,79,309,14,
49899438,Splendid flat at Ipanema beach,392083762,Oka,,Ipanema,-22.98673,-43.19446,Entire home/apt,430,6,0,,,7,160,0,
49905340,Apartamento inteiro em Ipanema,402431883,Leonardo,,Ipanema,-22.98527,-43.20496,Entire home/apt,280,10,0,,,1,159,0,
49906525,Alugo Quarto em ponto nobre da Barra da Tijuca!,402442650,Fernando,,Barra da Tijuca,-23.00521,-43.32399,Private room,105,30,0,,,1,365,0,
49906751,Rio Stay Standard,400932528,Juliana,,Camorim,-22.97655,-43.41505,Entire home/apt,167,1,41,2021-07-07,8.42,2,132,41,
49908874,"Amplo e confortável. Ar condic, WiFi, TV. Metrô.",316111425,Flavia,,Tijuca,-22.92735,-43.22916,Entire home/apt,190,2,0,,,1,257,0,
49910104,"Casa agradável, grande, com suíte disponível. móveis planejados.",153122785,Juliana,,Riachuelo,-22.90357,-43.2525,Private room,68,1,0,,,1,349,0,
49910501,Lindo quarto com cama King em Vargem Pequena,396830687,Jurema,,Vargem Pequena,-22.99136,-43.44493,Private room,95,2,0,,,2,361,0,
49920289,CASA COMPARTILHADA PARA TEMPORADA,402543130,James,,Campo Grande,-22.87004,-43.55821,Entire home/apt,329,1,0,,,1,365,0,
49923512,"Apartamento silencioso e tranquilo no coração da Tijuca, pertinho do Maracanã",233847417,Filipe,,Tijuca,-22.92232,-43.22911,Entire home/apt,250,2,0,,,1,349,0,
49929552,"Omar do Rio - BRX 58/1002: Studio w/ Sea View, 80m from Copacabana Beach, 240mbps Internet + Smart TV.",6000862,Omar Do Rio,,Copacabana,-22.96624,-43.17481,Entire home/apt,323,1,8,2021-10-01,1.80,79,325,8,
49929894,Check this out on downtown! Apt solar e arejado:),7821561,Márcia,,Centro,-22.91442,-43.18676,Entire home/apt,135,15,1,2021-07-31,0.34,3,270,1,
49941198,LAGOA AÇAÍ,60298129,Danide,,Humaitá,-22.95867,-43.20313,Entire home/apt,220,2,4,2021-08-27,0.92,24,291,4,
49942422,"Casinha Bambuzal, no Leme.",402724849,Farita,,Leme,-22.96158,-43.17042,Entire home/apt,91,5,0,,,1,239,0,
49946871,PentHouse021 - Projetor/Jacuzzi/Sinuca/Churrasco,199513957,João,,Flamengo,-22.93279,-43.17623,Entire home/apt,633,1,26,2021-08-29,5.17,2,127,26,
49947801,"Apartamento com vista para o mar na famosa praia de Copacabana, Rio de Janeiro",383311015,Vhc,,Copacabana,-22.98178,-43.18963,Entire home/apt,303,3,1,2021-09-22,0.83,4,346,1,
49949070,For 1 \ Private Room & Bathroom /heart of Botafogo,83732762,Bianca,,Botafogo,-22.947651,-43.188824,Private room,81,3,7,2021-08-23,1.38,1,359,7,
49950062,"Quadra da praia, espaçoso, WiFi 250 Megas (BM 18)",131669310,Bruno & Marcos,,Copacabana,-22.96983,-43.18134,Entire home/apt,171,5,13,2021-09-28,2.75,17,126,13,
49950531,Quarto casa compartilhada Lapa/Indisp Réveillon,25426676,Thais,,Santa Teresa,-22.91569,-43.18146,Private room,70,1,0,,,3,365,0,
49957179,Apartamento Lem próximo hotel Hilton Av Atlântica,237988877,Rosemary,,Copacabana,-22.96043,-43.17509,Entire home/apt,178,1,3,2021-07-25,0.63,2,84,3,
49958894,"Beautiful apartment, in front of the metro station",67240467,Suellen,,Estácio,-22.9156,-43.20485,Entire home/apt,110,3,1,2021-07-08,0.27,1,0,1,
49959238,Quarto Privativo em Apê,399915481,Sabrina,,Vigário Geral,-22.81618,-43.30484,Private room,64,2,0,,,3,361,0,
49963088,Residência de ótimo custo benefício.,307613012,Laionel,,Mangueira,-22.90758,-43.23341,Entire home/apt,70,1,0,,,1,363,0,
49963893,Charmoso Loft em Copacabana,534675,Junior,,Copacabana,-22.9607,-43.17391,Entire home/apt,173,2,2,2021-09-15,1.20,4,200,2,
49965354,Loft Charme da Bolivar,402926044,Ivone,,Copacabana,-22.97502,-43.19052,Entire home/apt,300,2,1,2021-07-04,0.26,1,158,1,
49965853,CONFORTO e VISTA INCRÍVEL em COPACABANA!,381585476,Anna Luiza,,Copacabana,-22.967747,-43.182014,Entire home/apt,189,3,4,2021-09-29,0.84,1,325,4,
49967534,Localização excelente em Copacabana com 3 quartos,14102119,Tuila,,Copacabana,-22.97732,-43.19165,Entire home/apt,400,2,0,,,1,101,0,
49975282,Appartement 1 chambre tout rénové Copacabana,20370177,Sylvie,,Copacabana,-22.96587,-43.18324,Entire home/apt,190,5,0,,,13,239,0,
49977079,Loft encantador em frente a praia da Barra da Tijuca posto 5.,244896730,Fabiana,,Barra da Tijuca,-23.00958,-43.33635,Entire home/apt,246,5,7,2021-10-13,1.59,1,264,7,
49978791,"1 Quarto, Wi-Fi, Quadra da Praia de Copacabana",365760452,Rosi,,Copacabana,-22.96623,-43.18001,Entire home/apt,134,3,5,2021-08-09,1.01,9,38,5,
49981720,Quarto amplo e charmoso com vista na Tijuca,108046559,Marina,,Tijuca,-22.91978,-43.21677,Private room,125,30,0,,,1,272,0,
49985674,Cobertura duplex mobiliada,401261859,Ana Lucia,,Recreio dos Bandeirantes,-23.01048,-43.45039,Entire home/apt,1200,3,0,,,1,365,0,
49996319,Amazing Ipanema Apartment 1308,393180710,Machado,,Ipanema,-22.98229,-43.19818,Entire home/apt,454,2,0,,,3,173,0,
50002505,SOSSEGO ABSOLUTO.,65062325,Celso,,Jacarepaguá,-22.97246,-43.35704,Entire home/apt,278,3,0,,,2,40,0,
50003216,Vista Maravilhosa,82711345,Leonardo,,Botafogo,-22.95208,-43.17614,Entire home/apt,254,4,10,2021-08-24,2.21,1,90,10,
50004407,Leblon Beach*Quarto excelente*close to the beach,403283346,Marcia,,Leblon,-22.98347,-43.2176,Private room,112,5,0,,,1,266,0,
50004589,Simples e Confortável na Praia de Botafogo,304342108,Edleusa,,Botafogo,-22.94666,-43.18251,Entire home/apt,85,4,2,2021-07-09,0.42,2,26,2,
50007389,Quarto aconchegante em casa de família,1611009,Joana,,Vargem Grande,-22.98345,-43.49086,Private room,64,1,0,,,2,172,0,
50007418,Quarto com uma vista (Room with a view),102423285,Diogo,,Joá,-23.0141,-43.29108,Entire home/apt,174,2,7,2021-08-22,2.06,1,148,7,
50007917,VER O OUTRO ANÚNCIO,65062325,Celso,,Jacarepaguá,-22.97282,-43.3581,Shared room,390,3,0,,,2,89,0,
50010786,Apartamento inteiro Barra da Tijuca RJ,391426272,Mariana,,Recreio dos Bandeirantes,-22.99955,-43.43055,Entire home/apt,350,3,0,,,1,33,0,
50011797,Melhor localização do Rj,35424625,Luana,,Leblon,-22.98312,-43.22173,Entire home/apt,391,2,0,,,1,2,0,
50013378,Aluguel de quarto na reserva do Grajaú,217634162,Luana,,Grajaú,-22.92945,-43.26557,Private room,90,1,0,,,1,180,0,
50013408,"Pachamama, a presença da natureza, conheça Paqueta",407155324,Patricia,,Paquetá,-22.75358,-43.10527,Entire home/apt,450,1,1,2021-07-18,0.29,1,353,1,
50020297,Apartamento localizado no posto 5 em Copacabana,377358907,Vitor,,Copacabana,-22.97932,-43.18963,Entire home/apt,850,4,1,2021-06-06,0.21,1,117,1,
50021508,"Moro no Posto 4, Barra da Tijuca. Há 500m da praia",398771228,Raquel,,Barra da Tijuca,-23.00594,-43.32819,Private room,167,1,0,,,1,88,0,
50023384,Top 3 quartos com visual  da Praia de Copacabana,12537249,Andrea,,Copacabana,-22.98376,-43.18903,Entire home/apt,852,7,6,2021-09-09,1.49,1,62,6,
50024424,MODERNO Sala Quarto andar alto Praça Gen. Osório,13392098,Vinicio,,Ipanema,-22.98529,-43.19579,Entire home/apt,190,5,3,2021-08-02,1.80,20,328,3,
50026496,Apartamento 3 quartos em condomínio bem localizado,403468058,Edina,,Laranjeiras,-22.93663,-43.19149,Entire home/apt,230,3,9,2021-10-16,2.50,1,0,9,
50027261,Suíte de hóspede linda com piscina,394131156,Luiza,,Camorim,-22.97573,-43.41353,Private room,140,2,0,,,1,326,0,
50027417,Flat aconchegante e totalmente equipado no coração do Leblon.,8975746,Maria,,Leblon,-22.98594,-43.22293,Entire home/apt,2530,1,0,,,67,365,0,
50027480,TC803 Vistão Av. Atlântica,164822022,Priscilla,,Copacabana,-22.97731,-43.18786,Entire home/apt,238,1,7,2021-09-14,1.63,30,266,7,
50029814,"Omar do Rio - CL 91/302: 3BDR in Arpoador w /Internet 250mbps + WorkStation, 250 meters from Copacabana Beach and 500 meters from Ipanema Beach, 400 meters from General Osório subway",6000862,Omar Do Rio,,Copacabana,-22.98369,-43.19201,Entire home/apt,539,1,8,2021-06-17,2.29,79,322,8,
50031242,"Omar do Rio - NSC 249/Cob01: Penthouse w/View to the Christ the Redeemer, Smart TV, 120mbps Internet, 200m from Copacabana Beach, 300m from Cardeal Arcoverde Metro.",6000862,Omar Do Rio,,Copacabana,-22.96507,-43.1787,Entire home/apt,479,1,10,2021-10-13,2.33,79,295,10,
50032538,Copacabana!!Ótima localização perto da praia!,321818201,Maria Luisa,,Copacabana,-22.96699,-43.18136,Entire home/apt,321,3,5,2021-10-10,1.38,10,345,5,
50034318,Flat Com Vista para o Mar e Varanda,164661133,Hilla,,Copacabana,-22.96273,-43.19236,Entire home/apt,250,1,0,,,1,90,0,
50034752,Mini sítio no Jardim Guanabara,33945208,Nicole,,Jardim Guanabara,-22.81218,-43.20008,Entire home/apt,126,1,0,,,1,179,0,
50043719,Mansao São Conrado.,345032832,Fernanda,,São Conrado,-22.99242,-43.2554,Entire home/apt,3571,3,1,2021-09-07,0.59,1,355,1,
50045454,Ótima localização Copacabana - Ipanema,4587649,Viviane & Sandro,,Copacabana,-22.98233590376474,-43.19128972819288,Entire home/apt,180,5,0,,,1,110,0,
50046912,Loft penthouse between Copacabana and Ipanema beaches,1982737,Estadia,,Copacabana,-22.98241,-43.19348,Entire home/apt,303,1,1,2021-07-31,0.34,54,339,1,
50048866,Cobertura com piscina + Área Gourmet/ 500 m praia,77709888,Fábio Soares - BrazilUpscale,,Botafogo,-22.96272,-43.19046,Entire home/apt,1800,2,0,,,35,365,0,
50049630,Rio Rentals 021- C013 Studio with sea view,171256195,Rio Rentals 021,,Copacabana,-22.96546,-43.17452,Entire home/apt,168,1,3,2021-06-20,0.60,13,15,3,
50050149,APARTAMENTO 802 FLAMENGO,23043576,Christiane,,Catete,-22.92843,-43.17894,Entire home/apt,333,7,0,,,1,0,0,
50051625,Beautiful Studio in Ipanema,25168709,Lili,,Copacabana,-22.98239,-43.19633,Entire home/apt,190,3,0,,,1,330,0,
50054068,Alugo quarto em Laranjeiras- Zona Sul/ Rj,227541734,Domitila,,Laranjeiras,-22.93743,-43.18692,Private room,125,1,0,,,1,358,0,
50055248,C102 -  Copacabana 1 quadra da praia,12909867,Giovanni,,Copacabana,-22.97244,-43.18735,Entire home/apt,645,3,4,2021-09-08,4,31,312,4,
50060933,Charmoso e silencioso.,90268480,Marcos,,Copacabana,-22.96178,-43.17678,Entire home/apt,214,3,4,2021-10-03,1.17,9,29,4,
50067400,Lindo Loft Super bem Localizado - Ipanema,146347544,Frédéric,,Copacabana,-22.98127,-43.19494,Entire home/apt,417,5,1,2021-08-06,0.37,6,29,1,
50071132,Condomínio Clube Segurança e Conforto 1Qt,342122932,Leon,,Rio Comprido,-22.92037,-43.2105,Entire home/apt,138,1,3,2021-09-23,0.69,2,258,3,
50071372,1 Quarto Beach Copacabana,27994357,Henrique,,Copacabana,-22.98301,-43.19087,Entire home/apt,380,30,2,2021-09-30,0.83,32,220,2,
50072559,Espaçoso  Quarto Sala pertinho da praia,318672692,Rafael,,Copacabana,-22.9755,-43.19096,Entire home/apt,189,3,0,,,12,23,0,
50072907,Oceanfront 1 BR condo - Vista frontal para a praia,134431653,Talita,,Barra da Tijuca,-23.009878,-43.355621,Entire home/apt,364,4,12,2021-10-04,2.77,1,102,12,
50086650,Apartamento no Leme - Aconchegante prox. à praia,151943780,Bruno,,Leme,-22.96176,-43.17015,Entire home/apt,229,3,0,,,1,180,0,
50087832,Tarifa reduzida 30 de outubro feriado 2 / novembro,102619228,Aluisio,,Copacabana,-22.966825,-43.186718,Entire home/apt,146,3,0,,,1,101,0,
50089713,Cobertura linda na Barra c/ ótima localização.,18798862,Alessandro,,Barra da Tijuca,-23.008318,-43.309486,Entire home/apt,1400,3,1,2021-09-19,0.77,1,130,1,
50090724,Apartamento legal SantaTeresa,404073854,Thayane,,Santa Teresa,-22.91584,-43.18539,Entire home/apt,250,1,0,,,1,90,0,
50095938,Laranjeiras com Vista para o Pão de Açúcar,4622315,Rafael,,Laranjeiras,-22.93421,-43.18661,Entire home/apt,154,5,6,2021-09-26,1.35,13,58,6,
50096596,"Laranjeiras com Estacionamento, Piscina e Academia",4622315,Rafael,,Laranjeiras,-22.93261,-43.18546,Entire home/apt,159,5,4,2021-09-12,1.03,13,0,4,
50097254,Apartamento para 1 ou casal na cidade maravilhosa,372891441,Madelon,,São Francisco Xavier,-22.90186,-43.24221,Entire home/apt,100,1,1,2021-07-11,0.28,1,210,1,
50098418,Terraço com vista para o Mar no Arpoador com 2 suítes.,8975746,Maria,,Copacabana,-22.98409,-43.18964,Entire home/apt,772,1,0,,,67,341,0,
50101325,"Cozy Studio 102, próximo à Lapa, garagem opcional",2464378,Sandra Maria,,Santa Teresa,-22.915424,-43.190075,Entire home/apt,70,13,1,2021-09-23,0.86,3,100,1,
50104221,Apartamento encantador com vista ao pão de açúcar,404160497,Pablo,,Botafogo,-22.94193,-43.17962,Entire home/apt,140,2,1,2021-09-06,0.59,1,337,1,
50104376,No coração de Botafogo perto da estação do metrô,19855386,Valter,,Botafogo,-22.95711,-43.18479,Entire home/apt,233,3,1,2021-06-06,0.21,3,354,1,
50109894,Condominio Barão de Maua,404293021,Daniele,,Cachambi,-22.89123,-43.26733,Entire home/apt,200,1,0,,,1,119,0,
50113075,Bright and quiet room at Laranjeiras <3,2753087,Theodora,,Laranjeiras,-22.93797,-43.19211,Private room,120,6,0,,,2,0,0,
50113220,Rio’s most charming apartment <3,2753087,Theodora,,Laranjeiras,-22.93779,-43.19294,Entire home/apt,300,7,0,,,2,0,0,
50114770,Studio Posto 11 -Carlos Góis,36744189,Monica,,Leblon,-22.98725,-43.22,Entire home/apt,304,1,19,2021-07-17,3.93,18,100,19,
50118272,Stunning Leblon,18492682,Eduardo,,Leblon,-22.98621,-43.22892,Entire home/apt,3895,2,0,,,1,11,0,
50118877,Conforto e praticidade perto do Parque Olímpico.,32593268,Daniel,,Jacarepaguá,-22.96618,-43.39518,Entire home/apt,223,2,2,2021-08-07,0.46,1,178,2,
50119077,Apartamento Recém Reformado perto da praia 😃🤩,359587070,Denise,,Copacabana,-22.96723,-43.18238,Entire home/apt,390,2,0,,,1,309,0,
50121281,Flat encantador com piscina,404433814,Mateus,,Barra da Tijuca,-23.00409,-43.34034,Private room,189,1,3,2021-08-23,0.63,2,239,3,
50126872,Private room in Ipanema(Quarto privado em Ipanema),137468557,David,,Ipanema,-22.98019,-43.19844,Private room,100,2,2,2021-10-12,1.22,1,85,2,
50127229,"Copanema - Luxury, elegance and sophistication",240571404,Gustavo,,Copacabana,-22.98355,-43.19515,Entire home/apt,269,5,3,2021-09-29,3,1,148,3,
50131707,Aptº  posto 10 Ipanema - vista p/ o mar - Qd praia,128064591,Márcio André,,Ipanema,-22.98662,-43.21083,Entire home/apt,144,2,1,2021-10-13,1,1,339,1,
50133156,aconchego e tranquilidade,404505299,Alessandro,,Leme,-22.96211,-43.16787,Entire home/apt,170,2,11,2021-10-05,5.00,1,306,11,
50133707,Apartamento aconchegante na Lapa,128243035,Bárbara,,Centro,-22.911116,-43.185329,Entire home/apt,76,5,1,2021-06-30,0.25,2,113,1,
50136193,COPACABANA ACEROLA,60298129,Danide,,Copacabana,-22.97095,-43.18314,Entire home/apt,141,4,0,,,24,149,0,
50146914,TC1210 Praia para até 5 Pessoas,164822022,Priscilla,,Copacabana,-22.97771,-43.18945,Entire home/apt,195,1,2,2021-08-01,0.58,30,260,2,
50147975,"Lindo estúdio em Laranjeiras, RJ",128421235,Cláudia Linhares,,Cosme Velho,-22.938204,-43.194576,Entire home/apt,140,2,7,2021-09-21,1.60,2,160,7,
50152023,Excelente apartamento a 50 metros da Praia do Leme,108862618,Ramon,,Leme,-22.96319,-43.16883,Entire home/apt,300,2,1,2021-06-13,0.22,1,210,1,
50155644,Indonésia Carioca,31304612,Carl André,,Recreio dos Bandeirantes,-23.00864,-43.44547,Entire home/apt,590,2,1,2021-10-11,1,1,335,1,
50157195,Quarto em santa teresa em casa com vistão,404777827,Renan,,Santa Teresa,-22.9324,-43.19817,Private room,60,1,0,,,1,178,0,
50161935,Penthouse Leblon Luxury 4 bedrooms,4255118,Ricardo,,Leblon,-22.98533,-43.22805,Entire home/apt,2799,4,0,,,35,0,0,
50170689,Suíte Barra da Tijuca,396858614,Joice,,Barra da Tijuca,-23.00662,-43.32042,Private room,293,1,1,2021-06-11,0.22,2,175,1,
50172456,Breakfast ★Apartamento Boutique Friendly,22713969,Maria,,Flamengo,-22.9389,-43.17516,Entire home/apt,218,1,2,2021-06-28,0.91,34,24,2,
50173102,"LEBLON: conforto, praticidade e comodidade no Rio",12231611,Luciano,,Leblon,-22.98231,-43.21995,Entire home/apt,380,2,0,,,1,146,0,
50176179,Super espaçoso a 2 quadras da praia - 3 quartos,6504705,Philippe,,Copacabana,-22.9628,-43.17726,Entire home/apt,429,2,2,2021-08-08,0.56,1,161,2,
50177696,Apartamento aconchegante em Leblon,367076511,Beatriz,,Leblon,-22.98644,-43.22844,Entire home/apt,203,1,0,,,3,214,0,
50178224,Apartamento inteiro de luxo . Ipanema- OCEAN FLAT,404972522,Marco,,Ipanema,-22.98554,-43.206772,Entire home/apt,334,2,6,2021-08-05,1.27,1,293,6,
50178344,Microapartamento estiloso bem localizado no Leblon,3676628,Diego,,Leblon,-22.982519,-43.223122,Entire home/apt,131,1,17,2021-10-14,4.11,4,225,17,
50188421,Apto Flat no bloco residencial hotel Wyndham Barra,60800848,João,,Barra da Tijuca,-23.00937,-43.32755,Entire home/apt,524,5,0,,,3,141,0,
50188448,"Apto no hotel Wyndham na Barra da Tijuca, RJ",60800848,João,,Barra da Tijuca,-23.01074,-43.3282,Entire home/apt,490,5,0,,,3,50,0,
50193048,Flat encantador com piscina,404433814,Mateus,,Barra da Tijuca,-23.00558,-43.34176,Entire home/apt,168,1,1,2021-06-13,0.22,2,237,1,
50197505,Loft Aconchego de um Lar,223296969,Geisiane,,Olaria,-22.85085,-43.27941,Entire home/apt,150,1,0,,,1,365,0,
50203754,"2 quartos, piscina, segurança 24h, Wifi 200 Mbps",4420701,Gustavo,,Taquara,-22.92023,-43.39002,Entire home/apt,142,7,4,2021-09-20,1.08,15,296,4,
50207325,Apto aconchegante em bairro nobre perto aeroporto,44629589,Carlos,,Jardim Guanabara,-22.8095,-43.21288,Entire home/apt,294,2,9,2021-09-26,1.97,1,142,9,
50207632,Copacabana studio top location,6786750,Matteo,,Copacabana,-22.97632,-43.19001,Entire home/apt,160,4,0,,,29,34,0,
50207932,Cobertura 1IG,2915201,Jules Rimet,,Copacabana,-22.97096,-43.19211,Entire home/apt,450,3,0,,,19,356,0,
50208468,9. Tiffany’s Spacious Beach View up/to 02 Guests,1422607,Leo&Archanjo,,Ipanema,-22.98639,-43.20003,Entire home/apt,1000,30,0,,,41,65,0,
50208662,Copa Perfeito| 50m da praia,216622191,Marilene,,Copacabana,-22.96959,-43.18725,Entire home/apt,161,2,3,2021-10-17,1.76,5,59,3,
50209497,10.Tiffany’s Splendid View Beach & Christ up/to 04,1422607,Leo&Archanjo,,Ipanema,-22.98668,-43.19823,Entire home/apt,850,30,0,,,41,78,0,
50209799,Apartamento aconchegante ao lado da praia e metrô.,64321158,Margarita,,Ipanema,-22.98583,-43.19984,Entire home/apt,379,2,0,,,1,97,0,
50214993,Copacabana completo,45036640,Matheus,,Copacabana,-22.96822,-43.18329,Entire home/apt,159,5,0,,,2,308,0,
50227147,Platinum 46 Charter em Angra dos Reis,32429803,Milton,,Recreio dos Bandeirantes,-23.00714,-43.44183,Entire home/apt,8000,1,0,,,7,363,0,
50227627,Apartamento na Quadra da Praia,405443900,Sérgio Luiz,,Barra da Tijuca,-23.00916,-43.32832,Entire home/apt,350,7,1,2021-08-02,0.34,1,83,1,
50239135,Casinha dos Farmas (Compartilhado),169774599,Douglas Reis,,Copacabana,-22.97888,-43.19252,Private room,85,2,6,2021-09-19,1.32,2,55,6,
50239597,"LUX praia, Barra da Tijuca (Posto 3).",405582953,Paulo Sergio,,Barra da Tijuca,-23.01137,-43.321354,Entire home/apt,280,2,4,2021-08-10,1.12,1,0,4,
50239763,Quarto amplo com varanda e econômico no Centro,7613166,Vitor,,Centro,-22.90856,-43.17272,Private room,54,2,7,2021-10-11,1.59,2,308,7,
50243227,"Lagoa , entre Ipa e Copa , piscina , academia  .",386433121,Viviane,,Lagoa,-22.97788,-43.19872,Private room,260,1,1,2021-09-07,0.60,4,358,1,
50245139,Apartamento de luxo no coração de Ipanema,11323527,David,,Ipanema,-22.98106,-43.20726,Entire home/apt,850,3,5,2021-10-04,2.08,4,54,5,
50247249,"Perfeito espaço em Copa, a 50 metros da praia",349897129,Nelia Pereira,,Copacabana,-22.97349,-43.18737,Entire home/apt,231,1,10,2021-10-24,2.46,16,135,10,
50247736,Apartamento a 5 minutos da praia de Copacabana!,314705527,Carolina,,Copacabana,-22.97167,-43.19188,Entire home/apt,200,2,3,2021-10-21,1.96,1,142,3,
50248315,Conjugado de Copa-ape super aconchegante e alegre,162808951,Clara,,Copacabana,-22.9768,-43.19082,Entire home/apt,240,1,3,2021-08-15,0.83,1,223,3,
